Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/css/hpe_fonts/MetricWeb-Medium.woff-290,68,2736,322,20949,3936.21,1.471%,.01893,0.76,0.01,40878.9
/css/bootstrapslider.css-294,68,901,273,8646,1424.82,0.000%,.01894,0.05,0.01,2772.1
/js/jquery-ui.min.js-297,68,3686,370,23659,4956.11,2.941%,.01894,1.32,0.01,71350.2
/css/bootstrap/bootstrap.min.css-293,68,8007,291,407456,48945.08,1.471%,.01898,0.39,0.01,21218.5
/js/validation.js-302,68,524,261,4961,599.04,0.000%,.01900,0.02,0.01,1282.3
/js/customSlider.js-304,68,538,276,2363,396.15,0.000%,.01902,0.04,0.01,2240.8
/js/bootstrap/bootstrap.min.js-299,68,1036,278,8959,1558.09,0.000%,.01902,0.26,0.01,13934.2
/images/hpe-logo-white.png-301,68,574,254,3071,549.05,0.000%,.01904,0.03,0.01,1872.0
/js/recommendation.js-303,68,1445,276,21005,2914.90,1.471%,.01904,0.14,0.01,7743.8
/css/lib-3b502e9f21.css-300,68,3543,352,23774,5010.44,0.000%,.01905,0.91,0.01,49045.6
/js/jquery.min.js-308,68,2018,323,13060,2808.10,0.000%,.01918,0.63,0.01,33647.9
/images/HPE%20SSD%20Portfolio%20Alignment.jpg-305,68,13250,416,197092,25686.84,4.412%,.01920,4.77,0.01,254531.0
/js/config.js-310,68,1568,267,17803,2909.70,0.000%,.01938,0.01,0.01,654.0
/api/result_api.php-312,68,1363,329,18070,2476.00,0.000%,.01939,0.20,0.02,10530.0
/images/hpe-flag.png-315,68,499,255,2514,400.61,0.000%,.01939,0.02,0.01,985.0
/api/server_model_api.php?sid=5-313,68,910,310,5243,1009.32,0.000%,.01938,0.01,0.01,548.0
/css/fonts/hpe-icons.woff-311,68,1616,319,8434,2207.19,0.000%,.01938,0.65,0.01,34251.0
/api/get_server_compatibility_api.php-317,68,895,301,6261,1240.35,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-316,68,932,308,6246,1180.94,0.000%,.01938,0.01,0.01,587.0
/api/get_max_values_api.php-314,68,541,311,3023,490.33,0.000%,.01938,0.01,0.02,609.0
/api/get_server_compatibility_api.php-321,68,660,315,3050,590.25,0.000%,.01938,0.01,0.01,703.0
/api/get_server_compatibility_api.php-322,68,874,321,13983,1733.61,0.000%,.01938,0.01,0.01,703.0
