/api/get_server_compatibility_api.php-485,20,687,337,1639,2987,3004,328,3004,0.000%,.45015,0.31,0.32
/api/get_server_compatibility_api.php-484,20,385,342,353,362,1304,316,1304,0.000%,.46346,0.27,0.32
/api/get_server_compatibility_api.php-488,20,533,337,352,2037,2677,305,2677,0.000%,.46345,0.27,0.32
/api/get_server_compatibility_api.php-486,20,353,340,352,475,547,312,547,0.000%,.48992,0.34,0.34
/api/get_server_compatibility_api.php-479,20,384,337,350,357,1310,317,1310,0.000%,.49152,0.34,0.35
/api/get_server_compatibility_api.php-487,20,472,341,578,1018,2010,305,2010,0.000%,.49147,0.28,0.34
/api/get_server_compatibility_api.php-492,20,633,333,1277,1846,2970,318,2970,0.000%,.49185,0.28,0.34
/api/get_server_compatibility_api.php-491,20,335,333,348,351,353,324,353,0.000%,.51067,0.29,0.35
/api/get_server_compatibility_api.php-493,20,530,337,664,1909,2051,313,2051,0.000%,.51050,0.29,0.35
/api/get_server_compatibility_api.php-495,20,629,339,1243,2352,3037,313,3037,0.000%,.51059,0.35,0.36
/api/get_server_compatibility_api.php-494,20,682,342,1990,2024,3848,319,3848,0.000%,.53831,0.31,0.37
/api/get_server_compatibility_api.php-489,20,339,338,354,356,368,316,368,0.000%,.53855,0.31,0.37
/api/get_server_compatibility_api.php-496,20,381,336,351,357,1267,308,1267,0.000%,.53866,0.31,0.37
/api/get_server_compatibility_api.php-490,20,469,337,663,1229,1419,307,1419,0.000%,.53875,0.31,0.37
/api/get_server_compatibility_api.php-500,20,702,336,1210,3000,3038,311,3038,0.000%,.53874,0.37,0.38
/api/get_server_compatibility_api.php-498,20,467,333,345,365,3041,311,3041,0.000%,.53866,0.37,0.38
/api/get_server_compatibility_api.php-499,20,649,335,1021,2022,3675,316,3675,0.000%,.53853,0.37,0.38
/api/get_server_compatibility_api.php-501,20,531,335,391,1042,3571,303,3571,0.000%,.53843,0.37,0.38
/api/get_server_compatibility_api.php-502,20,564,338,521,2018,2987,324,2987,0.000%,.53804,0.37,0.38
/api/get_server_compatibility_api.php-497,20,382,331,369,408,1243,316,1243,0.000%,.53749,0.31,0.37
/api/get_server_compatibility_api.php-504,20,399,344,372,657,1244,305,1244,0.000%,.53711,0.31,0.37
/api/get_server_compatibility_api.php-507,20,684,335,1422,2670,3027,309,3027,0.000%,.53709,0.31,0.37
/api/get_server_compatibility_api.php-503,20,362,332,356,366,891,319,891,0.000%,.53717,0.31,0.37
/api/get_server_compatibility_api.php-508,20,496,332,917,1032,2329,315,2329,0.000%,.53720,0.31,0.37
/api/get_server_compatibility_api.php-506,20,510,326,347,1318,2994,314,2994,0.000%,.53727,0.31,0.37
/api/get_server_compatibility_api.php-511,20,451,332,369,926,2031,318,2031,0.000%,.53688,0.31,0.37
/api/get_server_compatibility_api.php-512,20,344,332,359,409,525,309,525,0.000%,.53664,0.31,0.37
/api/get_server_compatibility_api.php-510,20,381,336,367,367,1244,311,1244,0.000%,.53680,0.31,0.37
/api/get_server_compatibility_api.php-509,20,493,341,937,1117,2065,311,2065,0.000%,.53642,0.31,0.37
/api/get_server_compatibility_api.php-513,20,680,344,1129,2991,3390,322,3390,0.000%,.53665,0.31,0.37
/api/get_server_compatibility_api.php-516,20,568,334,352,2289,3036,318,3036,0.000%,.53661,0.31,0.37
/api/get_server_compatibility_api.php-514,20,351,341,358,412,497,313,497,0.000%,.53671,0.31,0.37
/api/get_server_compatibility_api.php-518,20,341,340,366,369,370,311,370,0.000%,.53681,0.31,0.37
/api/get_server_compatibility_api.php-520,20,470,334,416,1343,1988,313,1988,0.000%,.53693,0.31,0.37
/api/get_server_compatibility_api.php-505,20,481,335,356,601,2985,311,2985,0.000%,.55195,0.32,0.38
/api/get_server_compatibility_api.php-517,20,537,333,366,1284,3449,313,3449,0.000%,.59554,0.34,0.41
/api/get_server_compatibility_api.php-521,20,652,336,427,3440,3570,309,3570,0.000%,.59577,0.34,0.41
/api/get_server_compatibility_api.php-523,20,378,341,356,617,868,316,868,0.000%,.59568,0.34,0.41
/api/get_server_compatibility_api.php-524,20,342,331,345,350,537,320,537,0.000%,.59595,0.34,0.41
/api/get_server_compatibility_api.php-522,20,434,332,377,602,2008,319,2008,0.000%,.59593,0.34,0.41
/api/get_server_compatibility_api.php-526,20,378,333,348,383,1251,304,1251,0.000%,.59630,0.41,0.42
/api/get_server_compatibility_api.php-525,20,339,339,353,359,367,320,367,0.000%,.61291,0.35,0.42
/api/get_server_compatibility_api.php-527,20,698,337,941,3575,3657,309,3657,0.000%,.61310,0.42,0.43
/api/get_server_compatibility_api.php-528,20,496,343,912,955,2304,316,2304,0.000%,.61346,0.39,0.43
/api/get_server_compatibility_api.php-529,20,339,333,358,359,376,315,376,0.000%,.65255,0.42,0.45
/api/get_server_compatibility_api.php-530,20,337,332,367,369,372,310,372,0.000%,.65208,0.45,0.46
/api/get_server_compatibility_api.php-534,20,349,327,361,428,606,312,606,0.000%,.65306,0.45,0.46
/api/get_server_compatibility_api.php-532,20,504,339,365,375,3595,319,3595,0.000%,.65499,0.45,0.46
/api/get_server_compatibility_api.php-536,20,336,332,350,352,380,308,380,0.000%,.65574,0.45,0.46
/api/get_server_compatibility_api.php-519,20,393,332,381,894,934,311,934,0.000%,.65520,0.38,0.45
/api/get_server_compatibility_api.php-535,20,346,333,344,356,582,321,582,0.000%,.65496,0.45,0.46
/api/get_server_compatibility_api.php-538,20,353,336,373,512,537,311,537,0.000%,.65473,0.38,0.45
/api/get_server_compatibility_api.php-537,20,489,335,356,361,3377,319,3377,0.000%,.65933,0.45,0.46
/api/get_server_compatibility_api.php-540,20,336,334,350,358,371,311,371,0.000%,.65994,0.45,0.47
/api/get_server_compatibility_api.php-539,20,542,332,657,881,3681,321,3681,0.000%,.65994,0.45,0.47
/api/get_server_compatibility_api.php-531,20,468,333,355,356,3016,315,3016,0.000%,.66011,0.45,0.46
/api/get_server_compatibility_api.php-541,20,349,340,357,364,576,313,576,0.000%,.66000,0.45,0.47
/api/get_server_compatibility_api.php-324,20,332,331,350,351,353,310,353,0.000%,.66057,0.42,0.46
/api/get_server_compatibility_api.php-328,20,335,338,348,350,358,310,358,0.000%,.66070,0.38,0.45
TOTAL,6320,1537,363,2872,5232,18665,254,311057,0.633%,12.53230,119.89,7.84
