Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/api/get_server_compatibility_api.php-353,45,1789,383,6058,1653.01,0.000%,.71353,0.49,0.50,703.0
/api/get_server_compatibility_api.php-356,45,1356,386,5216,1209.76,0.000%,.74352,0.51,0.52,703.0
/api/get_server_compatibility_api.php-358,45,1669,384,7506,1752.92,0.000%,.74319,0.51,0.52,703.0
/api/get_server_compatibility_api.php-357,45,1434,388,6007,1822.77,0.000%,.68840,0.47,0.49,703.0
/api/get_server_compatibility_api.php-362,45,1643,376,6026,1587.43,0.000%,.65898,0.45,0.46,703.0
/api/get_server_compatibility_api.php-347,45,1548,379,6390,1678.11,0.000%,.65824,0.45,0.46,703.0
/api/get_server_compatibility_api.php-360,45,1490,378,5918,1496.43,0.000%,.72111,0.50,0.51,703.0
/api/get_server_compatibility_api.php-363,45,1253,386,5969,1369.93,0.000%,.72278,0.50,0.51,703.0
/api/get_server_compatibility_api.php-366,45,1654,379,6327,1760.37,0.000%,.71122,0.49,0.50,703.0
/api/get_server_compatibility_api.php-368,45,1374,381,6044,1557.73,0.000%,.71107,0.49,0.50,703.0
/api/get_server_compatibility_api.php-367,45,1234,381,5478,1310.86,0.000%,.74633,0.51,0.53,703.0
/api/get_server_compatibility_api.php-364,45,1621,377,5285,1263.22,0.000%,.74784,0.51,0.53,703.0
/api/get_server_compatibility_api.php-371,45,1529,374,6032,1392.98,0.000%,.78224,0.54,0.55,703.0
/api/get_server_compatibility_api.php-370,45,1753,389,6020,1803.17,0.000%,.78245,0.54,0.55,703.0
/api/get_server_compatibility_api.php-373,45,1533,382,5977,1603.69,0.000%,.85858,0.59,0.61,703.0
/api/get_server_compatibility_api.php-374,45,1177,376,6031,1389.77,0.000%,.83772,0.58,0.59,703.0
/api/get_server_compatibility_api.php-375,45,1323,370,5725,1267.83,0.000%,.83743,0.57,0.59,703.0
/api/get_server_compatibility_api.php-365,45,938,381,5958,1093.01,0.000%,.86484,0.59,0.61,703.0
/api/get_server_compatibility_api.php-378,45,1397,379,5198,1344.49,0.000%,.79223,0.54,0.56,703.0
/api/get_server_compatibility_api.php-377,45,1690,375,5981,1627.74,0.000%,.78659,0.54,0.55,703.0
/api/get_server_compatibility_api.php-379,45,1036,372,4635,1066.14,0.000%,.87046,0.60,0.61,703.0
/api/get_server_compatibility_api.php-380,45,1305,373,5959,1323.49,0.000%,.86997,0.60,0.61,703.0
/api/get_server_compatibility_api.php-369,45,1120,371,5336,1113.41,0.000%,.86940,0.60,0.61,703.0
/api/get_server_compatibility_api.php-383,45,990,377,3283,974.71,0.000%,.89533,0.61,0.63,703.0
/api/get_server_compatibility_api.php-382,45,993,377,5032,1053.77,0.000%,.87971,0.60,0.62,703.0
/api/get_server_compatibility_api.php-384,45,1873,382,6055,1678.61,0.000%,.83814,0.58,0.59,703.0
/api/get_server_compatibility_api.php-381,45,1457,382,5957,1423.54,0.000%,.83735,0.57,0.59,703.0
/api/get_server_compatibility_api.php-386,45,1129,375,5139,1264.26,0.000%,.83691,0.54,0.58,658.0
/api/get_server_compatibility_api.php-387,45,1532,387,6008,1646.35,0.000%,.85770,0.55,0.60,658.0
/api/get_server_compatibility_api.php-385,45,1047,368,3322,1010.01,0.000%,.83668,0.54,0.58,658.0
/api/get_server_compatibility_api.php-388,45,854,372,2963,744.41,0.000%,.87174,0.60,0.61,703.0
/api/get_server_compatibility_api.php-389,45,1210,370,5291,1255.89,0.000%,.87181,0.60,0.61,703.0
/api/get_server_compatibility_api.php-392,45,1435,376,5985,1355.95,0.000%,.86391,0.59,0.61,703.0
/api/get_server_compatibility_api.php-391,45,864,377,3328,923.35,0.000%,.96716,0.66,0.68,703.0
/api/get_server_compatibility_api.php-376,45,1047,375,5106,1005.42,0.000%,.96720,0.66,0.68,703.0
/api/get_max_values_api.php-393,45,1144,377,5201,1182.21,0.000%,.96766,0.58,0.87,609.0
