timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1598276949672,1006,SSD/api/interface_api.php-110,200,OK,SSD Selector Tool 1-61,text,true,,541,558,172,172,https://ssdhpestage.azurewebsites.net/api/interface_api.php,1006,0,0
1598276949702,977,SSD/api/server_model_api.php?sid=5-98,200,OK,SSD Selector Tool 1-104,text,true,,544,512,172,172,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=5,977,0,0
1598276949767,914,SSD/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22]-103,200,OK,SSD Selector Tool 1-88,text,true,,503,569,172,172,https://ssdhpestage.azurewebsites.net/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22],914,0,0
1598276949672,1015,SSD/api/form_factor_type_api.php-117,200,OK,SSD Selector Tool 1-53,text,true,,546,586,172,172,https://ssdhpestage.azurewebsites.net/api/form_factor_type_api.php,1015,0,0
1598276949701,987,SSD/api/server_model_api.php?sid=5-98,200,OK,SSD Selector Tool 1-105,text,true,,544,512,172,172,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=5,987,0,0
1598276949702,986,SSD/api/server_model_api.php?sid=5-98,200,OK,SSD Selector Tool 1-109,text,true,,544,512,172,172,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=5,986,0,0
1598276949790,899,SSD/api/workload_api.php-86,200,OK,SSD Selector Tool 1-129,text,true,,1036,499,172,172,https://ssdhpestage.azurewebsites.net/api/workload_api.php,898,0,0
1598276949702,987,SSD/api/interface_api.php-110,200,OK,SSD Selector Tool 1-67,text,true,,541,558,172,172,https://ssdhpestage.azurewebsites.net/api/interface_api.php,987,0,0
1598276949776,914,SSD/api/form_factor_type_api.php-117,200,OK,SSD Selector Tool 1-70,text,true,,546,586,172,172,https://ssdhpestage.azurewebsites.net/api/form_factor_type_api.php,914,0,0
1598276949795,895,SSD/api/form_factor_type_api.php-117,200,OK,SSD Selector Tool 1-60,text,true,,546,586,172,172,https://ssdhpestage.azurewebsites.net/api/form_factor_type_api.php,895,0,0
1598276949795,896,SSD/api/form_factor_type_api.php-117,200,OK,SSD Selector Tool 1-73,text,true,,546,586,172,172,https://ssdhpestage.azurewebsites.net/api/form_factor_type_api.php,896,0,0
1598276949701,990,SSD/api/interface_api.php-110,200,OK,SSD Selector Tool 1-86,text,true,,541,558,172,172,https://ssdhpestage.azurewebsites.net/api/interface_api.php,990,0,0
1598276949674,1018,SSD/api/interface_api.php-110,200,OK,SSD Selector Tool 1-81,text,true,,541,558,172,172,https://ssdhpestage.azurewebsites.net/api/interface_api.php,1018,0,0
1598276946782,3912,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-158,text,true,,44600,431,172,172,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,1639,0,0
1598276946772,3922,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-77,text,true,,11960,439,172,172,https://ssdhpestage.azurewebsites.net/interface-type.php,1802,0,0
1598276947953,2748,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-180,bin,true,,981,373,172,172,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,2748,0,2105
1598276950063,640,SSD/css/noUiSlider/distribute/nouislider.min.css-102,200,OK,SSD Selector Tool 1-97,text,true,,1653,379,172,172,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.css,640,0,0
1598276949505,1199,SSD/images/SSD%20SATA%20M.2%202280.JPG-118,200,OK,SSD Selector Tool 1-46,bin,true,,29979,362,172,172,https://ssdhpestage.azurewebsites.net/images/SSD%20SATA%20M.2%202280.JPG,589,0,0
1598276946781,3925,SSD/drive-capacity.php-99,200,OK,SSD Selector Tool 1-101,text,true,,11343,436,172,172,https://ssdhpestage.azurewebsites.net/drive-capacity.php,1820,0,0
1598276950037,672,SSD/workload.php-82,200,OK,SSD Selector Tool 1-139,text,true,,11546,415,172,172,https://ssdhpestage.azurewebsites.net/workload.php,668,0,0
1598276950072,638,SSD/workload.php-82,200,OK,SSD Selector Tool 1-161,text,true,,11546,415,172,172,https://ssdhpestage.azurewebsites.net/workload.php,635,0,0
1598276950098,614,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-133,text,true,,12401,427,172,172,https://ssdhpestage.azurewebsites.net/ssd-type.php,611,0,0
1598276950093,619,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-107,text,true,,12295,430,172,172,https://ssdhpestage.azurewebsites.net/server-type.php,617,0,0
1598276950091,623,SSD/server-type.php-90,200,OK,SSD Selector Tool 1-125,text,true,,12295,430,172,172,https://ssdhpestage.azurewebsites.net/server-type.php,621,0,0
1598276950097,665,SSD/js/server-type.js-91,200,OK,SSD Selector Tool 1-119,text,true,,2956,334,172,172,https://ssdhpestage.azurewebsites.net/js/server-type.js,665,0,0
1598276950067,749,SSD/js/validation.js-135,200,OK,SSD Selector Tool 1-15,text,true,,1255,336,172,172,https://ssdhpestage.azurewebsites.net/js/validation.js,749,0,0
1598276950057,772,SSD/js/bootstrap/bootstrap.min.js-134,200,OK,SSD Selector Tool 1-19,text,true,,13554,349,172,172,https://ssdhpestage.azurewebsites.net/js/bootstrap/bootstrap.min.js,760,0,0
1598276950102,751,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-159,text,true,,3067,328,172,172,https://ssdhpestage.azurewebsites.net/js/workload.js,750,0,0
1598276950097,817,SSD/api/interface_api.php-110,200,OK,SSD Selector Tool 1-62,text,true,,541,558,172,172,https://ssdhpestage.azurewebsites.net/api/interface_api.php,817,0,0
1598276950098,817,SSD/api/interface_api.php-110,200,OK,SSD Selector Tool 1-85,text,true,,541,558,172,172,https://ssdhpestage.azurewebsites.net/api/interface_api.php,817,0,0
1598276946765,4154,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-79,text,true,,11960,439,172,172,https://ssdhpestage.azurewebsites.net/interface-type.php,805,0,0
1598276948646,2274,SSD/api/server_model_api.php?sid=null-96,200,OK,SSD Selector Tool 1-111,text,true,,519,515,172,172,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=null,2274,0,0
1598276948911,2015,SSD/images/M.2-Enablement-Kit-for-MLDL-single.jpg-114,200,OK,SSD Selector Tool 1-40,bin,true,,29656,373,172,172,https://ssdhpestage.azurewebsites.net/images/M.2-Enablement-Kit-for-MLDL-single.jpg,650,0,0
1598276948721,2212,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-172,text,true,,46444,434,172,172,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,883,0,0
1598276949562,1373,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-176,text,true,,46444,434,172,172,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,703,0,0
1598276949594,1349,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-175,text,true,,46444,434,172,172,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,678,0,0
1598276948778,2179,SSD/api/interface_type_api.php-109,200,OK,SSD Selector Tool 1-92,text,true,,702,511,172,172,https://ssdhpestage.azurewebsites.net/api/interface_type_api.php,2179,0,0
1598276950255,703,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-173,text,true,,44600,431,172,172,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,682,0,0
1598276949551,1410,SSD/images/SFF%20SATA.jpg-116,200,OK,SSD Selector Tool 1-50,bin,true,,21660,349,173,173,https://ssdhpestage.azurewebsites.net/images/SFF%20SATA.jpg,723,0,0
1598276950286,686,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-150,text,true,,41428,406,173,173,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,674,0,0
1598276950289,684,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-151,text,true,,34247,395,173,173,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,675,0,0
1598276948771,2204,SSD/drive-capacity.php-99,200,OK,SSD Selector Tool 1-98,text,true,,11343,436,173,173,https://ssdhpestage.azurewebsites.net/drive-capacity.php,2200,0,0
1598276948288,2689,SSD/images/LFF%20SATA.jpg-115,200,OK,SSD Selector Tool 1-52,bin,true,,24714,349,173,173,https://ssdhpestage.azurewebsites.net/images/LFF%20SATA.jpg,885,0,0
1598276950277,721,SSD/css/bootstrap/bootstrap.min.css-125,200,OK,SSD Selector Tool 1-28,text,true,,20966,366,173,173,https://ssdhpestage.azurewebsites.net/css/bootstrap/bootstrap.min.css,705,0,0
1598276949322,1697,SSD/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg-119,200,OK,SSD Selector Tool 1-37,bin,true,,30035,382,173,173,https://ssdhpestage.azurewebsites.net/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg,421,0,0
1598276949702,1318,SSD/css/bootstrap/bootstrap.min.css-125,200,OK,SSD Selector Tool 1-32,text,true,,20966,366,173,173,https://ssdhpestage.azurewebsites.net/css/bootstrap/bootstrap.min.css,699,0,0
1598276949739,1281,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-177,text,true,,46444,434,173,173,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,657,0,0
1598276949827,1195,SSD/images/SFF%20SATA.jpg-116,200,OK,SSD Selector Tool 1-63,bin,true,,21660,349,173,173,https://ssdhpestage.azurewebsites.net/images/SFF%20SATA.jpg,586,0,0
1598276947284,3742,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-123,bin,true,,117676,361,173,173,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,514,0,0
1598276950369,663,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-131,text,true,,1618,328,173,173,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,663,0,0
1598276949745,1295,SSD/css/hpe_fonts/MetricWeb-Semibold.woff-74,200,OK,SSD Selector Tool 1-174,text,true,,46444,434,173,173,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Semibold.woff,655,0,0
1598276950381,665,SSD/js/form-factor.js-112,200,OK,SSD Selector Tool 1-95,text,true,,2509,334,173,173,https://ssdhpestage.azurewebsites.net/js/form-factor.js,665,0,0
1598276950389,660,SSD/js/form-factor.js-112,200,OK,SSD Selector Tool 1-75,text,true,,2509,334,173,173,https://ssdhpestage.azurewebsites.net/js/form-factor.js,660,0,0
1598276950303,746,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-96,text,true,,1779,340,173,173,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,746,0,0
1598276950390,661,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-108,text,true,,1779,340,173,173,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,661,0,0
1598276948776,2279,SSD/drive-capacity.php-99,200,OK,SSD Selector Tool 1-91,text,true,,11343,436,173,173,https://ssdhpestage.azurewebsites.net/drive-capacity.php,922,0,0
1598276950397,660,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-106,text,true,,1779,340,173,173,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,660,0,0
1598276950394,667,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-132,text,true,,1618,328,173,173,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,667,0,0
1598276950306,755,SSD/js/form-factor.js-112,200,OK,SSD Selector Tool 1-56,text,true,,2509,334,173,173,https://ssdhpestage.azurewebsites.net/js/form-factor.js,755,0,0
1598276950398,672,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-160,text,true,,34247,395,173,173,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,658,0,0
1598276950410,663,SSD/js/customSlider.js-133,200,OK,SSD Selector Tool 1-36,text,true,,2181,338,173,173,https://ssdhpestage.azurewebsites.net/js/customSlider.js,663,0,0
1598276950308,770,SSD/css/jquery-ui.css-126,200,OK,SSD Selector Tool 1-31,text,true,,9308,352,173,173,https://ssdhpestage.azurewebsites.net/css/jquery-ui.css,768,0,0
1598276948577,2503,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-182,bin,true,,981,373,173,173,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,2503,0,1817
1598276950364,720,SSD/workload.php-82,200,OK,SSD Selector Tool 1-157,text,true,,11546,415,173,173,https://ssdhpestage.azurewebsites.net/workload.php,716,0,0
1598276950334,750,SSD/js/interface-type.js-105,200,OK,SSD Selector Tool 1-93,text,true,,2647,340,173,173,https://ssdhpestage.azurewebsites.net/js/interface-type.js,750,0,0
1598276950334,752,SSD/js/interface-type.js-105,200,OK,SSD Selector Tool 1-83,text,true,,2647,340,173,173,https://ssdhpestage.azurewebsites.net/js/interface-type.js,751,0,0
1598276950276,810,SSD/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22]-103,200,OK,SSD Selector Tool 1-84,text,true,,503,569,173,173,https://ssdhpestage.azurewebsites.net/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22],810,0,0
1598276950393,693,SSD/js/interface-type.js-105,200,OK,SSD Selector Tool 1-72,text,true,,2647,340,173,173,https://ssdhpestage.azurewebsites.net/js/interface-type.js,693,0,0
1598276950299,788,SSD/api/server_model_api.php?sid=null-96,200,OK,SSD Selector Tool 1-115,text,true,,519,515,173,173,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=null,788,0,0
1598276950398,689,SSD/api/form_factor_api.php-113,200,OK,SSD Selector Tool 1-80,text,true,,809,505,173,173,https://ssdhpestage.azurewebsites.net/api/form_factor_api.php,689,0,0
1598276950401,686,SSD/api/form_factor_api.php-113,200,OK,SSD Selector Tool 1-71,text,true,,809,505,173,173,https://ssdhpestage.azurewebsites.net/api/form_factor_api.php,686,0,0
1598276949733,1356,SSD/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg-119,200,OK,SSD Selector Tool 1-34,bin,true,,30035,382,173,173,https://ssdhpestage.azurewebsites.net/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg,679,0,0
1598276949749,1356,SSD/images/SSD%20SATA%20M.2%202280.JPG-118,200,OK,SSD Selector Tool 1-59,bin,true,,29979,362,173,173,https://ssdhpestage.azurewebsites.net/images/SSD%20SATA%20M.2%202280.JPG,708,0,0
1598276950263,863,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-171,text,true,,44600,431,173,173,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,841,0,0
1598276950323,834,SSD/workload.php-82,200,OK,SSD Selector Tool 1-167,text,true,,11546,415,173,173,https://ssdhpestage.azurewebsites.net/workload.php,801,0,0
1598276950460,703,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-147,text,true,,41428,406,173,173,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,664,0,0
1598276950441,738,SSD/css/hpe_fonts/HPESimpleWeb-Regular.woff-89,200,OK,SSD Selector Tool 1-127,text,true,,17164,410,173,173,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/HPESimpleWeb-Regular.woff,722,0,0
1598276950439,743,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-148,text,true,,34247,395,173,173,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,669,0,0
1598276946771,4451,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-64,text,true,,11960,439,173,173,https://ssdhpestage.azurewebsites.net/interface-type.php,1833,0,0
1598276948946,2278,SSD/api/server_type_api.php-97,200,OK,SSD Selector Tool 1-102,text,true,,646,505,173,173,https://ssdhpestage.azurewebsites.net/api/server_type_api.php,2278,0,0
1598276947001,4258,SSD/workload.php-82,200,OK,SSD Selector Tool 1-128,text,true,,11546,415,174,174,https://ssdhpestage.azurewebsites.net/workload.php,1536,0,0
1598276950497,764,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-153,text,true,,41428,406,174,174,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,742,0,0
1598276950614,664,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-154,text,true,,41428,406,174,174,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,650,0,0
1598276950575,705,SSD/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22]-103,200,OK,SSD Selector Tool 1-100,text,true,,503,569,174,174,https://ssdhpestage.azurewebsites.net/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22],705,0,0
1598276950537,744,SSD/recommendation.php-122,200,OK,SSD Selector Tool 1-43,text,true,,17548,435,174,174,https://ssdhpestage.azurewebsites.net/recommendation.php,739,0,0
1598276950661,633,SSD/js/form-factor.js-112,200,OK,SSD Selector Tool 1-90,text,true,,2509,334,174,174,https://ssdhpestage.azurewebsites.net/js/form-factor.js,633,0,0
1598276950641,670,SSD/css/hpe_fonts/MetricWeb-Medium.woff-84,200,OK,SSD Selector Tool 1-145,text,true,,41428,406,174,174,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Medium.woff,646,0,0
1598276950667,645,SSD/js/form-factor.js-112,200,OK,SSD Selector Tool 1-76,text,true,,2509,334,174,174,https://ssdhpestage.azurewebsites.net/js/form-factor.js,644,0,0
1598276950668,646,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-130,text,true,,1618,328,174,174,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,646,0,0
1598276950667,648,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-33,text,true,,1779,340,174,174,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,648,0,0
1598276946782,4534,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-122,text,true,,12401,427,174,174,https://ssdhpestage.azurewebsites.net/ssd-type.php,1777,0,0
1598276950658,659,SSD/api/server_model_api.php?sid=null-96,200,OK,SSD Selector Tool 1-112,text,true,,519,515,174,174,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=null,658,0,0
1598276949732,1586,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-168,bin,true,,117676,361,174,174,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,937,0,0
1598276950668,651,SSD/css/noUiSlider/distribute/nouislider.min.js-100,200,OK,SSD Selector Tool 1-99,text,true,,9092,363,174,174,https://ssdhpestage.azurewebsites.net/css/noUiSlider/distribute/nouislider.min.js,649,0,0
1598276949526,1800,SSD/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg-119,200,OK,SSD Selector Tool 1-47,bin,true,,30035,382,174,174,https://ssdhpestage.azurewebsites.net/images/PCIe%20NVMe%20Workload%20Accelerator%20HHHL.jpg,565,0,0
1598276950678,667,SSD/form-factor.php-111,200,OK,SSD Selector Tool 1-61,text,true,,10924,436,174,174,https://ssdhpestage.azurewebsites.net/form-factor.php,654,0,0
1598276950690,655,SSD/images/LFF%20SATA.jpg-115,200,OK,SSD Selector Tool 1-70,bin,true,,24714,349,174,174,https://ssdhpestage.azurewebsites.net/images/LFF%20SATA.jpg,638,0,0
1598276950670,676,SSD/api/form_factor_api.php-113,200,OK,SSD Selector Tool 1-87,text,true,,809,505,174,174,https://ssdhpestage.azurewebsites.net/api/form_factor_api.php,676,0,0
1598276950681,666,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-88,text,true,,11960,439,174,174,https://ssdhpestage.azurewebsites.net/interface-type.php,664,0,0
1598276948645,2704,SSD/images/LFF%20SATA.jpg-115,200,OK,SSD Selector Tool 1-57,bin,true,,24714,349,174,174,https://ssdhpestage.azurewebsites.net/images/LFF%20SATA.jpg,859,0,0
1598276950676,674,SSD/drive-capacity.php-99,200,OK,SSD Selector Tool 1-110,text,true,,11343,436,174,174,https://ssdhpestage.azurewebsites.net/drive-capacity.php,671,0,0
1598276950675,677,SSD/js/form-factor.js-112,200,OK,SSD Selector Tool 1-68,text,true,,2509,334,174,174,https://ssdhpestage.azurewebsites.net/js/form-factor.js,677,0,0
1598276950689,664,SSD/form-factor.php-111,200,OK,SSD Selector Tool 1-67,text,true,,10924,436,174,174,https://ssdhpestage.azurewebsites.net/form-factor.php,660,0,0
1598276950691,668,SSD/form-factor.php-111,200,OK,SSD Selector Tool 1-86,text,true,,10924,436,174,174,https://ssdhpestage.azurewebsites.net/form-factor.php,665,0,0
1598276950692,668,SSD/form-factor.php-111,200,OK,SSD Selector Tool 1-81,text,true,,10924,436,174,174,https://ssdhpestage.azurewebsites.net/form-factor.php,666,0,0
1598276950688,680,SSD/drive-capacity.php-99,200,OK,SSD Selector Tool 1-105,text,true,,11343,436,174,174,https://ssdhpestage.azurewebsites.net/drive-capacity.php,671,0,0
1598276950689,682,SSD/drive-capacity.php-99,200,OK,SSD Selector Tool 1-109,text,true,,11343,436,174,174,https://ssdhpestage.azurewebsites.net/drive-capacity.php,679,0,0
1598276950689,759,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-129,text,true,,12401,427,174,174,https://ssdhpestage.azurewebsites.net/ssd-type.php,680,0,0
1598276950712,891,SSD/js/ssd-type.js-88,200,OK,SSD Selector Tool 1-133,text,true,,1618,328,175,175,https://ssdhpestage.azurewebsites.net/js/ssd-type.js,891,0,0
1598276950709,898,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-139,text,true,,3067,328,175,175,https://ssdhpestage.azurewebsites.net/js/workload.js,898,0,0
1598276950712,899,SSD/js/server-type.js-91,200,OK,SSD Selector Tool 1-107,text,true,,2956,334,175,175,https://ssdhpestage.azurewebsites.net/js/server-type.js,899,0,0
1598276950710,903,SSD/js/workload.js-83,200,OK,SSD Selector Tool 1-161,text,true,,3067,328,175,175,https://ssdhpestage.azurewebsites.net/js/workload.js,903,0,0
1598276950715,898,SSD/js/server-type.js-91,200,OK,SSD Selector Tool 1-125,text,true,,2956,334,175,175,https://ssdhpestage.azurewebsites.net/js/server-type.js,898,0,0
1598276950706,914,SSD/js/drive-capacity.js-101,200,OK,SSD Selector Tool 1-101,text,true,,1779,340,175,175,https://ssdhpestage.azurewebsites.net/js/drive-capacity.js,914,0,0
1598276950762,870,SSD/css/hpe_fonts/MetricWeb-Regular.woff-92,200,OK,SSD Selector Tool 1-119,text,true,,45176,407,175,175,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Regular.woff,849,0,0
1598276950677,956,SSD/api/server_model_api.php?sid=5-98,200,OK,SSD Selector Tool 1-94,text,true,,544,512,175,175,https://ssdhpestage.azurewebsites.net/api/server_model_api.php?sid=5,956,0,0
1598276950680,957,SSD/drive-capacity.php-99,200,OK,SSD Selector Tool 1-104,text,true,,11343,436,175,175,https://ssdhpestage.azurewebsites.net/drive-capacity.php,953,0,0
1598276950817,822,SSD/js/bootstrap/bootstrap.min.js-134,200,OK,SSD Selector Tool 1-15,text,true,,13554,349,175,175,https://ssdhpestage.azurewebsites.net/js/bootstrap/bootstrap.min.js,817,0,0
1598276950690,957,SSD/images/LFF%20SATA.jpg-115,200,OK,SSD Selector Tool 1-60,bin,true,,24714,349,175,175,https://ssdhpestage.azurewebsites.net/images/LFF%20SATA.jpg,942,0,0
1598276950703,945,SSD/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22]-103,200,OK,SSD Selector Tool 1-97,text,true,,503,569,175,175,https://ssdhpestage.azurewebsites.net/api/drive_capacity_api.php?server_id=1&model_name=BL460c%20Gen10&loadtype=[%22WI%22],945,0,0
1598276950695,953,SSD/js/interface-type.js-105,200,OK,SSD Selector Tool 1-77,text,true,,2647,340,175,175,https://ssdhpestage.azurewebsites.net/js/interface-type.js,953,0,0
1598276946773,4878,SSD/interface-type.php-104,200,OK,SSD Selector Tool 1-66,text,true,,11960,439,175,175,https://ssdhpestage.azurewebsites.net/interface-type.php,822,0,0
1598276950093,1575,SSD/images/HPE%20SSD%20Portfolio%20Alignment.jpg-124,200,OK,SSD Selector Tool 1-23,bin,true,,266138,375,175,175,https://ssdhpestage.azurewebsites.net/images/HPE%20SSD%20Portfolio%20Alignment.jpg,739,0,0
1598276950915,759,SSD/form-factor.php-111,200,OK,SSD Selector Tool 1-62,text,true,,10924,436,175,175,https://ssdhpestage.azurewebsites.net/form-factor.php,758,0,0
1598276950920,766,SSD/js/interface-type.js-105,200,OK,SSD Selector Tool 1-79,text,true,,2647,340,175,175,https://ssdhpestage.azurewebsites.net/js/interface-type.js,766,0,0
1598276950916,773,SSD/form-factor.php-111,200,OK,SSD Selector Tool 1-85,text,true,,10924,436,175,175,https://ssdhpestage.azurewebsites.net/form-factor.php,770,0,0
1598276950920,806,SSD/api/server_type_api.php-97,200,OK,SSD Selector Tool 1-111,text,true,,646,505,175,175,https://ssdhpestage.azurewebsites.net/api/server_type_api.php,806,0,0
1598276950853,875,SSD/css/fonts/hpe-icons.woff-85,200,OK,SSD Selector Tool 1-159,text,true,,34247,395,175,175,https://ssdhpestage.azurewebsites.net/css/fonts/hpe-icons.woff,834,0,0
1598276947155,4574,SSD/ssd-type.php-87,200,OK,SSD Selector Tool 1-120,text,true,,12401,427,175,175,https://ssdhpestage.azurewebsites.net/ssd-type.php,1438,0,0
1598276950935,852,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-176,text,true,,44600,431,175,175,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,823,0,0
1598276948914,2878,SSD/images/SFF%20SATA.jpg-116,200,OK,SSD Selector Tool 1-41,bin,true,,21660,349,175,175,https://ssdhpestage.azurewebsites.net/images/SFF%20SATA.jpg,1382,0,0
1598276948755,3037,SSD/images/landingPage.jpg-73,200,OK,SSD Selector Tool 1-162,bin,true,,117676,361,175,175,https://ssdhpestage.azurewebsites.net/images/landingPage.jpg,848,0,0
1598276948851,2950,SSD/images/hpe-flag.png-75,200,OK,SSD Selector Tool 1-183,bin,true,,981,373,175,175,https://ssdhpestage.azurewebsites.net/images/hpe-flag.png,2950,0,2109
1598276950953,852,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-175,text,true,,44600,431,175,175,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,839,0,0
1598276948650,3156,SSD/images/LFF%20SATA.jpg-115,200,OK,SSD Selector Tool 1-54,bin,true,,24714,349,175,175,https://ssdhpestage.azurewebsites.net/images/LFF%20SATA.jpg,946,0,0
1598276949551,2258,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-163,text,true,,44600,431,175,175,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,722,0,0
1598276949553,2261,SSD/css/hpe_fonts/MetricWeb-Light.woff-78,200,OK,SSD Selector Tool 1-166,text,true,,44600,431,175,175,https://ssdhpestage.azurewebsites.net/css/hpe_fonts/MetricWeb-Light.woff,728,0,0
